id,code,name,short_name,parent,active,version,uuid,created_by,created_date,last_modified_by,last_modified_date
96693,70971,Научные исследования и опытно-конструкторские разработки в области образования,,96692,true,1,9691d20a-be07-4886-9b5d-9bdbb3b59459,import,2023-01-12,import,2023-01-12
96694,7098,"Вопросы образования, не отнесенные к другим категориям",,96671,true,1,a9356d36-5b13-41c2-b286-b35ca9a9b610,import,2023-01-12,import,2023-01-12
96695,70981,"Вопросы образования, не отнесенные к другим категориям",,96694,true,1,2dd69c1c-c0ac-443a-8d56-e114549c99d8,import,2023-01-12,import,2023-01-12
96696,70988,Другие услуги в области дошкольного образования,,96694,true,1,14b836c5-fea2-49f6-8365-74fe8a8d4d5b,import,2023-01-12,import,2023-01-12
96697,70989,Другие услуги в области среднего и высшего образования,,96694,true,1,1a97d05c-365a-4c4e-aed0-9144a0e96edf,import,2023-01-12,import,2023-01-12
96698,710,Социальная защита,,241058,true,1,ec26467a-db74-4733-a74b-2dc8c57ed542,import,2023-01-12,import,2023-01-12
96699,7101,Заболевания и нетрудоспособность,,96698,true,1,9c39167c-35df-4ce4-9a21-4a6df3c181e4,import,2023-01-12,import,2023-01-12
96700,71011,Заболевания ,,96699,true,1,a12ad58f-b680-4ca8-bb46-da45ffa6f806,import,2023-01-12,import,2023-01-12
96701,71012,Нетрудоспособность,,96699,true,1,14b86b9b-8405-41f7-9a0d-6f1af8714169,import,2023-01-12,import,2023-01-12
96702,7102,Старость,,96698,true,1,96394840-079a-4715-aaa3-d0fa1add5931,import,2023-01-12,import,2023-01-12
96703,71021,Дома престарелых,,96702,true,1,6dd58e94-a977-477f-b6af-fb388da53cd0,import,2023-01-12,import,2023-01-12
96704,71022,Социальный фонд,,96702,true,1,d7d2af7a-3438-4e9e-8e47-3a3154274f72,import,2023-01-12,import,2023-01-12
96705,71023,Управление делами ветеранов войны и труда,,96702,true,1,5a382ae9-e1af-47cd-9b96-6f510c1010bb,import,2023-01-12,import,2023-01-12
96706,7103,"Иждивенцы, оставшиеся без кормильца",,96698,true,1,f8dd25c3-673a-420a-929d-644437f7a487,import,2023-01-12,import,2023-01-12
96707,71031,"Иждивенцы, оставшиеся без кормильца",,96706,true,1,d62b8d05-ea38-4bfc-9299-1f68f38b2805,import,2023-01-12,import,2023-01-12
96708,7104,Семья и дети,,96698,true,1,d694300a-9697-40bc-a3c5-a4c8aca3a764,import,2023-01-12,import,2023-01-12
96709,71041,Детские учреждения-интернаты,,96708,true,1,8f2353c6-c47e-4c2a-9149-f2ed62a9711a,import,2023-01-12,import,2023-01-12
96710,71042,Прочие учреждения интернатского типа,,96708,true,1,440a8ca6-8d17-4bca-bb7b-737e1c6ffc75,import,2023-01-12,import,2023-01-12
96711,71049,Прочие услуги по вопросам семьи и детей,,96708,true,1,b6857c63-89fe-4304-850e-9dc2914e9792,import,2023-01-12,import,2023-01-12
96712,7105,Безработица,,96698,true,1,53520269-d364-4fc5-9e9d-3f484546a1f7,import,2023-01-12,import,2023-01-12
96713,71051,Безработица,,96712,true,1,2579aaac-de85-4847-98cc-2213f2a84c44,import,2023-01-12,import,2023-01-12
96714,7106,Жилье,,96698,true,1,406b024b-fe22-4767-b07f-46a557ede322,import,2023-01-12,import,2023-01-12
96715,71061,Жилье,,96714,true,1,281091f5-7d30-4045-8f6e-12f5b628fd52,import,2023-01-12,import,2023-01-12
96716,7107,"Вопросы социальной неустроенности, не отнесенные к другим категориям",,96698,true,1,9883ae4e-3d5f-43f7-a875-db014252dcb3,import,2023-01-12,import,2023-01-12
96717,71071,"Вопросы социальной неустроенности, не отнесенные к другим категориям",,96716,true,1,bcf58366-3a08-4fa2-9f3b-7a6d78f0de3c,import,2023-01-12,import,2023-01-12
96718,7108,Научные исследования и опытно-конструкторские разработки в области социальной защиты,,96698,true,1,fc8616cd-0ce8-4ad4-a418-e44be7e65076,import,2023-01-12,import,2023-01-12
96719,71081,Научные исследования и опытно-конструкторские разработки в области социальной защиты,,96718,true,1,1cf73ab9-7260-427e-a59c-0fbc65f0278f,import,2023-01-12,import,2023-01-12
96720,7109,"Вопросы социальной защиты, не отнесенные к другим категориям",,96698,true,1,6089e85b-e261-4efe-a33b-78ca646f5042,import,2023-01-12,import,2023-01-12
96721,71091, Мероприятия по социальной защите населения,,96720,true,1,a68f36a7-8f3b-4b35-be67-5e43b88d3c1a,import,2023-01-12,import,2023-01-12
96722,71092,Отделы социальной защиты и выплатные центры ,,96720,true,1,22853429-cab1-4527-85c6-9eadab131f00,import,2023-01-12,import,2023-01-12
96723,71093,"Услуги социальной защиты, оказываемые не через учреждения интернатского типа",,96720,true,1,b6149e3e-2914-407e-82c9-014a91ec7cbc,import,2023-01-12,import,2023-01-12
96724,71099,Другие услуги в области социальной защиты,,96720,true,1,737976fd-4278-4b1e-b43b-6ccd980cff57,import,2023-01-12,import,2023-01-12
